0281;04426383000115;TEFE                                         ;AM;1304203
0287;04502571000185;URUCURITUBA                                  ;AM;1304401
0663;34925131000100;PEDRA BRANCA DO AMAPARI                      ;AP;1600154
0611;23066814000124;FERREIRA GOMES                               ;AP;1600238
0605;05995766000177;MACAPA                                       ;AP;1600303
0609;05990445000180;OIAPOQUE                                     ;AP;1600501
0671;34925206000144;PORTO GRANDE                                 ;AP;1600535
0665;34925230000183;SERRA DO NAVIO                               ;AP;1600055
0617;23066632000153;TARTARUGALZINHO                              ;AP;1600709
3311;13769609000171;AIQUARA                                      ;BA;2900603
3315;13761721000166;ALCOBACA                                     ;BA;2900801
3319;13825484000150;AMARGOSA                                     ;BA;2901007
3255;16448870000168;ANDORINHA                                    ;BA;2901353
3329;13607346000102;ANGUERA                                      ;BA;2901502
3333;13607494000119;ANTONIO CARDOSO                              ;BA;2901700
3259;16131088000110;ARACAS                                       ;BA;2902054
3343;13646740000141;ARAMARI                                      ;BA;2902203
3347;16137291000102;AURELINO LEAL                                ;BA;2902401
3351;13794912000124;BAIXA GRANDE                                 ;BA;2902609
3355;13670658000152;BARRA DA ESTIVA                              ;BA;2902807
3359;13702238000100;BARRA DO MENDES                              ;BA;2903003
3363;13654405000195;BARREIRAS                                    ;BA;2903201
3367;13634977000102;BELMONTE                                     ;BA;2903409
3371;13835558000139;BIRITINGA                                    ;BA;2903607
3377;14105183000114;BOM JESUS DA LAPA                            ;BA;2903904
3263;16418709000141;BOM JESUS DA SERRA                           ;BA;2903953
3381;13780770000146;BOQUIRA                                      ;BA;2904100
3385;14197768000101;BREJOES                                      ;BA;2904308
3393;13721188000109;BUERAREMA                                    ;BA;2904704
3267;13866892000150;CABACEIRAS DO PARAGUACU                      ;BA;2904852
3397;13828397000156;CACHOEIRA                                    ;BA;2904902
3401;13913348000111;CAEM                                         ;BA;2905107
3405;13714142000162;CAFARNAUM                                    ;BA;2905305
3413;14109763000180;CAMACARI                                     ;BA;2905701
3417;14117329000141;CAMPO ALEGRE DE LOURDES                      ;BA;2905909
3421;13812144000194;CANAPOLIS                                    ;BA;2906105
3425;13817804000120;CANAVIEIRAS                                  ;BA;2906303
3429;13830336000123;CANDEIAS                                     ;BA;2906501
3433;13857123000195;CANDIDO SALES                                ;BA;2906709
3081;13897111000194;CAPELA DO ALTO ALEGRE                        ;BA;2906857
3437;13761689000119;CARAVELAS                                    ;BA;2906907
3441;14105209000124;CARINHANHA                                   ;BA;2907103
3445;13693122000152;CASTRO ALVES                                 ;BA;2907301
3449;13800685000100;CATU                                         ;BA;2907509
3457;13808936000195;CIPO                                         ;BA;2907905
3461;14222012000175;COCOS                                        ;BA;2908101
3465;13695028000132;CONCEICAO DO ALMEIDA                         ;BA;2908309
3469;14222574000119;CONCEICAO DO JACUIPE                         ;BA;2908507
3477;13883996000172;CORACAO DE MARIA                             ;BA;2908903
3483;14215818000136;CORONEL JOAO SA                              ;BA;2909208
3487;13654892000196;COTEGIPE                                     ;BA;2909406
3491;13646922000112;CRISOPOLIS                                   ;BA;2909604
3495;14006977000120;CRUZ DAS ALMAS                               ;BA;2909802
3509;14126981000122;ENTRE RIOS                                   ;BA;2910503
3309;13670203000137;ERICO CARDOSO                                ;BA;2900504
3513;13698774000180;EUCLIDES DA CUNHA                            ;BA;2910701
3089;13393152000143;FATIMA                                       ;BA;2910750
3517;13752415000163;FIRMINO ALVES                                ;BA;2910909
3521;13654454000128;FORMOSA DO RIO PRETO                         ;BA;2911105
3093;13233036000167;GAVIAO                                       ;BA;2911253
3525;13879390000163;GENTIO DO OURO                               ;BA;2911303
3529;14235048000193;GONGOGI                                      ;BA;2911501
3533;13982640000196;GUANAMBI                                     ;BA;2911709
3097;13393178000191;HELIOPOLIS                                   ;BA;2911857
3537;13889993000146;IACU                                         ;BA;2911907
3541;14147896000140;IBICARAI                                     ;BA;2912103
3545;13857701000193;IBICUI                                       ;BA;2912301
3551;13781364000106;IBIPITANGA                                   ;BA;2912509
3559;14131569000109;IBIRATAIA                                    ;BA;2912905
3567;13906151000155;ICHU                                         ;BA;2913309
3277;13071212000101;IGRAPIUNA                                    ;BA;2913457
3571;13858303000191;IGUAI                                        ;BA;2913507
3575;13647185000172;INHAMBUPE                                    ;BA;2913705
3583;13798384000181;IPUPIARA                                     ;BA;2914109
3587;13894902000160;IRAMAIA                                      ;BA;2914307
3591;13626205000129;IRARA                                        ;BA;2914505
3599;13846902000195;ITACARE                                      ;BA;2914901
3607;13634969000166;ITAGIMIRIM                                   ;BA;2915304
3281;16445843000131;ITAGUACU DA BAHIA                            ;BA;2915353
3611;14147946000190;ITAJUIPE                                     ;BA;2915502
3615;13753959000140;ITAMARI                                      ;BA;2915700
3619;14757157000170;ITANAGRA                                     ;BA;2915908
3627;13634993000103;ITAPEBI                                      ;BA;2916302
3631;13647557000160;ITAPICURU                                    ;BA;2916500
3639;14198543000170;ITIRUCU                                      ;BA;2916906
3647;14195333000128;ITUBERA                                      ;BA;2917300
3285;16416158000187;IUIU                                         ;BA;2917334
3651;14197586000130;JACOBINA                                     ;BA;2917508
3655;13988316000185;JAGUARARI                                    ;BA;2917706
3659;13697206000164;JANDAIRA                                     ;BA;2917904
3069;13657937000186;JUSSARI                                      ;BA;2918555
3673;13674148000153;JUSSIAPE                                     ;BA;2918605
3289;16416117000190;LAGOA REAL                                   ;BA;2918753
3677;13825492000104;LAJE                                         ;BA;2918803
3681;13810544000160;LAJEDINHO                                    ;BA;2919009
3689;14108286000138;LICINIO DE ALMEIDA                           ;BA;2919405
3693;13810841000106;MACAJUBA                                     ;BA;2919603
3697;13782461000105;MACAUBAS                                     ;BA;2919801
3293;33919960000109;MADRE DE DEUS                                ;BA;2919926
3701;13751821000101;MAIQUINIQUE                                  ;BA;2920007
3715;13848973000127;MARAU                                        ;BA;2920700
3719;13818018000147;MASCOTE                                      ;BA;2920908
3723;13786520000113;MEDEIROS NETO                                ;BA;2921104
3727;13720263000117;MILAGRES                                     ;BA;2921302
3731;13698766000133;MONTE SANTO                                  ;BA;2921500
3735;13717517000148;MORRO DO CHAPEU                              ;BA;2921708
3739;13922562000134;MUCUGE                                       ;BA;2921906
3743;13795380000140;MUNDO NOVO                                   ;BA;2922102
3747;13828504000146;MURITIBA                                     ;BA;2922300
3751;13797188000192;NAZARE                                       ;BA;2922508
3755;13858675000118;NOVA CANAA                                   ;BA;2922706
3007;16444069000144;NOVA FATIMA                                  ;BA;2922730
3011;16245334000165;NOVA REDENCAO                                ;BA;2922854
3759;13904420000144;NOVA SOURE                                   ;BA;2922904
3763;13647854000106;OLINDINA                                     ;BA;2923100
3767;13648043000120;OURICANGAS                                   ;BA;2923308
3017;16444150000124;OUROLANDIA                                   ;BA;2923357
3771;13922638000121;PALMEIRAS                                    ;BA;2923506
3775;14105225000117;PARATINGA                                    ;BA;2923704
3779;13682299000153;PAU BRASIL                                   ;BA;2923902
3783;13648241000193;PEDRAO                                       ;BA;2924108
3791;13982624000101;PINDAI                                       ;BA;2924504
3983;13896725000151;PINTADAS                                     ;BA;2924652
3795;13694658000192;PIRIPA                                       ;BA;2924702
3799;13769021000118;PLANALTINO                                   ;BA;2924900
3803;14242200000165;POCOES                                       ;BA;2925105
3807;13635016000112;PORTO SEGURO                                 ;BA;2925303
3811;13761713000110;PRADO                                        ;BA;2925501
3815;14120539000199;PRESIDENTE JANIO QUADROS                     ;BA;2925709
3025;16443723000103;QUIXABEIRA                                   ;BA;2925931
3823;13844220000143;RETIROLANDIA                                 ;BA;2926103
3829;14105191000160;RIACHO DE SANTANA                            ;BA;2926400
3833;13809397000109;RIBEIRA DO POMBAL                            ;BA;2926608
3837;13678008000153;RIO DO ANTONIO                               ;BA;2926806
3841;15088800000183;RIO REAL                                     ;BA;2927002
3845;13810833000160;RUY BARBOSA                                  ;BA;2927200
3849;13927801000149;SALVADOR                                     ;BA;2927408
3853;14217368000110;SANTA BRIGIDA                                ;BA;2927606
3857;14147912000103;SANTA CRUZ DA VITORIA                        ;BA;2927804
3869;13693650000101;SANTA TERESINHA                              ;BA;2928505
3871;14222566000172;SANTO AMARO                                  ;BA;2928604
3875;14042667000161;SANTO ESTEVAO                                ;BA;2928802
3029;16435547000150;SAO DOMINGOS                                 ;BA;2928950
3881;13827027000102;SAO FELIPE                                   ;BA;2929107
3883;13830823000196;SAO FRANCISCO DO CONDE                       ;BA;2929206
3035;16429268000183;SAO JOSE DA VITORIA                          ;BA;2929354
3887;13825500000104;SAO MIGUEL DAS MATAS                         ;BA;2929404
3891;13696257000171;SAPEACU                                      ;BA;2929602
3037;13040233000160;SAUBARA                                      ;BA;2929750
3895;14197628000133;SAUDE                                        ;BA;2929800
3899;13982616000157;SEBASTIAO LARANJEIRAS                        ;BA;2930006
3903;13692736000110;SENTO SE                                     ;BA;2930204
3907;13627823000193;SERRA PRETA                                  ;BA;2930402
3911;14196703000141;SERROLANDIA                                  ;BA;2930600
3041;16417792000134;SITIO DO MATO                                ;BA;2930758
3045;16444804000110;SOBRADINHO                                   ;BA;2930774
3915;13922554000198;SOUTO SOARES                                 ;BA;2930808
3919;13676309000148;TANHACU                                      ;BA;2931004
3923;13850342000142;TAPEROA                                      ;BA;2931202
3993;13650403000128;TEIXEIRA DE FREITAS                          ;BA;2931350
3927;13824248000119;TEODORO SAMPAIO                              ;BA;2931400
3933;13824511000170;TERRA NOVA                                   ;BA;2931707
3937;13810312000102;TUCANO                                       ;BA;2931905
3945;14235253000159;UBATA                                        ;BA;2932309
3951;13982632000140;URANDI                                       ;BA;2932606
3959;13845896000151;VALENTE                                      ;BA;2933000
3995;13231006000111;VARZEA NOVA                                  ;BA;2933158
3049;13460266000169;VARZEDO                                      ;BA;2933174
3963;13891130000103;VERA CRUZ                                    ;BA;2933208
3967;14694517000132;WAGNER                                       ;BA;2933406
3971;13880257000127;XIQUE-XIQUE                                  ;BA;2933604
1309;07598626000190;ALCANTARAS                                   ;CE;2300507
1317;07438468000101;APUIARES                                     ;CE;2300903
1321;07684756000146;ARACATI                                      ;CE;2301109
0989;23718356000160;ARARENDA                                     ;CE;2301257
1325;07539984000122;ARARIPE                                      ;CE;2301307
1329;06748297000154;ARNEIROZ                                     ;CE;2301505
1333;07978042000140;AURORA                                       ;CE;2301703
1233;23444672000191;BANABUIU                                     ;CE;2301851
1235;12459632000105;BARREIRA                                     ;CE;2301950
1343;07528292000189;BEBERIBE                                     ;CE;2302206
1347;07963515000136;BOA VIAGEM                                   ;CE;2302404
1355;07963259000187;CANINDE                                      ;CE;2302800
1359;07707094000182;CARIDADE                                     ;CE;2303006
1363;06738132000100;CARIRIACU                                    ;CE;2303204
1367;07732670000141;CARNAUBAL                                    ;CE;2303402
1371;07540925000174;CATARINA                                     ;CE;2303600
1375;07812241000184;CEDRO                                        ;CE;2303808
0993;63386627000142;CHORO                                        ;CE;2303931
1239;23555279000175;CHOROZINHO                                   ;CE;2303956
1383;07982036000167;CRATEUS                                      ;CE;2304103
1241;10462349000107;CROATA                                       ;CE;2304236
1245;12465068000125;ERERE                                        ;CE;2304277
1387;07595572000100;FARIAS BRITO                                 ;CE;2304301
1397;41342098000142;GRANJEIRO                                    ;CE;2304806
1251;12359535000132;GUAIUBA                                      ;CE;2304954
1401;07569205000131;GUARACIABA DO NORTE                          ;CE;2305001
1405;07707680000127;HIDROLANDIA                                  ;CE;2305209
1255;23444680000138;IBARETAMA                                    ;CE;2305266
1409;07669682000179;ICO                                          ;CE;2305407
1413;07982028000110;INDEPENDENCIA                                ;CE;2305605
1259;10462364000147;IPAPORANGA                                   ;CE;2305654
1417;07679723000108;IPU                                          ;CE;2305803
1421;07891658000180;IRACEMA                                      ;CE;2306009
1425;07403769000108;ITAICABA                                     ;CE;2306207
0991;41563628000182;ITAITINGA                                    ;CE;2306256
1433;07963739000148;ITATIRA                                      ;CE;2306603
1441;07615750000117;JAGUARUANA                                   ;CE;2307007
1445;07413255000125;JATI                                         ;CE;2307205
1449;07541279000160;JUCAS                                        ;CE;2307403
1453;07891674000172;LIMOEIRO DO NORTE                            ;CE;2307601
1585;07605850000162;MARACANAU                                    ;CE;2307650
1457;07566516000147;MARCO                                        ;CE;2307809
1461;07598691000116;MASSAPE                                      ;CE;2308005
1465;07598683000170;MERUOCA                                      ;CE;2308203
1263;10517563000105;MIRAIMA                                      ;CE;2308377
1473;07693989000105;MONSENHOR TABOSA                             ;CE;2308609
1477;07598675000123;MORAUJO                                      ;CE;2308807
1481;07733793000105;MUCAMBO                                      ;CE;2309003
1485;07536444000195;NOVA OLINDA                                  ;CE;2309201
1489;07982010000119;NOVO ORIENTE                                 ;CE;2309409
1497;07910755000172;PACOTI                                       ;CE;2309805
1501;07488679000159;PALHANO                                      ;CE;2310001
1505;07592298000115;PARACURU                                     ;CE;2310209
1599;10380608000142;PARAIPABA                                    ;CE;2310258
1509;07711963000142;PARAMOTI                                     ;CE;2310407
1517;07570518000100;PEREIRO                                      ;CE;2310803
1267;23563448000119;PINDORETAMA                                  ;CE;2310852
1521;07438187000159;PORANGA                                      ;CE;2311009
1525;07658917000127;POTENGI                                      ;CE;2311207
1271;12461653000157;POTIRETAMA                                   ;CE;2311231
1533;07756646000142;REDENCAO                                     ;CE;2311603
1537;07535446000160;RUSSAS                                       ;CE;2311801
1545;07725138000105;SANTA QUITERIA                               ;CE;2312205
1551;07891690000165;SAO JOAO DO JAGUARIBE                        ;CE;2312502
1559;07598634000137;SOBRAL                                       ;CE;2312908
1563;07891682000119;TABULEIRO DO NORTE                           ;CE;2313104
1567;07849532000147;TAUA                                         ;CE;2313302
1575;07520372000198;UMARI                                        ;CE;2313708
9855;06582464000130;UMIRIM                                       ;CE;2313757
1579;07667926000184;URUOCA                                       ;CE;2313906
9857;07673114000141;VARJOTA                                      ;CE;2313955
1583;10462497000113;VICOSA DO CEARA                              ;CE;2314102
5607;27142694000158;ANCHIETA                                     ;ES;3200409
5611;27142702000166;ARACRUZ                                      ;ES;3200607
5615;27165737000110;BAIXO GUANDU                                 ;ES;3200805
5619;27167436000126;BOA ESPERANCA                                ;ES;3201001
5629;27165729000174;COLATINA                                     ;ES;3201506
5637;27150556000110;DOMINGOS MARTINS                             ;ES;3201902
5641;27167311000104;ECOPORANGA                                   ;ES;3202108
5645;27174135000120;GUACUI                                       ;ES;3202306
5709;27744150000166;IBATIBA                                      ;ES;3202454
2931;36403954000192;IRUPI                                        ;ES;3202652
5655;27174168000170;ITAPEMIRIM                                   ;ES;3202801
5661;27165653000187;JERONIMO MONTEIRO                            ;ES;3203106
5723;31796097000114;LARANJA DA TERRA                             ;ES;3203163
5667;27174119000137;MIMOSO DO SUL                                ;ES;3203403
5671;27174069000198;MUCURICI                                     ;ES;3203601
5675;27082403000183;MUQUI                                        ;ES;3203809
5681;27174085000180;PINHEIROS                                    ;ES;3204104
5685;27165703000126;PRESIDENTE KENNEDY                           ;ES;3204302
5687;27165711000172;RIO NOVO DO SUL                              ;ES;3204401
5725;36388445000138;SANTA MARIA DE JETIBA                        ;ES;3204559
2933;36350312000172;SAO DOMINGOS DO NORTE                        ;ES;3204658
5695;27167402000131;SAO JOSE DO CALCADO                          ;ES;3204807
5699;27174093000127;SERRA                                        ;ES;3205002
0766;01612155000141;SOORETAMA                                    ;ES;3205010
5729;31723497000108;VENDA NOVA DO IMIGRANTE                      ;ES;3205069
5703;27165554000103;VILA VELHA                                   ;ES;3205200
9771;25141292000103;AGUA FRIA DE GOIAS                           ;GO;5200175
1052;01616520000196;AGUAS LINDAS DE GOIAS                        ;GO;5200258
9223;01127430000131;ANHANGUERA                                   ;GO;5201207
9227;01005727000124;APARECIDA DE GOIANIA                         ;GO;5201405
9231;01318898000103;ARACU                                        ;GO;5201603
9235;01215474000113;ARAGOIANIA                                   ;GO;5201801
9251;02320364000184;AURILANDIA                                   ;GO;5202601
9261;01067131000159;BALIZA                                       ;GO;5203104
9265;01005917000141;BELA VISTA DE GOIAS                          ;GO;5203302
9269;01149624000138;BOM JESUS DE GOIAS                           ;GO;5203500
1056;01634272000106;BONOPOLIS                                    ;GO;5203575
9279;01740430000102;CABECEIRAS                                   ;GO;5204003
9283;02164820000144;CACHOEIRA DE GOIAS                           ;GO;5204201
9289;01787506000155;CALDAS NOVAS                                 ;GO;5204508
9687;00145789000179;CAMPINACU                                    ;GO;5204656
9293;02215747000192;CAMPINORTE                                   ;GO;5204706
9297;01126143000107;CAMPOS BELOS                                 ;GO;5204904
9781;01493998000176;CAMPOS VERDES                                ;GO;5204953
0081;37275849000188;CASTELANDIA                                  ;GO;5205059
9301;01505643000150;CATALAO                                      ;GO;5205109
9305;01738772000198;CAVALCANTE                                   ;GO;5205307
0073;24859332000194;CHAPADAO DO CEU                              ;GO;5205471
0055;36985463000105;COCALZINHO DE GOIAS                          ;GO;5205513
9791;25105255000140;COLINAS DO SUL                               ;GO;5205521
9315;02321115000103;CORREGO DO OURO                              ;GO;5205703
9331;02073211000180;CROMINIA                                     ;GO;5206503
9339;01130277000100;DAVINOPOLIS                                  ;GO;5206909
9309;01067206000100;DIVINOPOLIS DE GOIAS                         ;GO;5208301
9351;01800465000190;ESTRELA DO NORTE                             ;GO;5207501
9797;25141318000113;FAINA                                        ;GO;5207535
9357;02321917000113;FIRMINOPOLIS                                 ;GO;5207808
9361;01738780000134;FORMOSA                                      ;GO;5208004
1072;04223461000184;GAMELEIRA DE GOIAS                           ;GO;5208152
9367;02506012000118;GOIANAPOLIS                                  ;GO;5208400
9379;01753722000180;GOIATUBA                                     ;GO;5209101
9383;01740588000182;GUARANI DE GOIAS                             ;GO;5209408
9389;01105329000180;HIDROLANDIA                                  ;GO;5209705
9393;01740448000104;IACIARA                                      ;GO;5209903
0069;26923755000151;INACIOLANDIA                                 ;GO;5209937
9681;00005959000110;INDIARA                                      ;GO;5209952
9397;01763606000141;IPAMERI                                      ;GO;5210109
9401;01067248000132;ISRAELANDIA                                  ;GO;5210307
9919;24850109000186;ITAGUARI                                     ;GO;5210562
9407;01067255000134;ITAGUARU                                     ;GO;5210604
9413;01134808000124;ITAPACI                                      ;GO;5210901
9419;01146604000103;ITAPURANGA                                   ;GO;5211206
9423;00167437000114;ITAUCU                                       ;GO;5211404
9427;02321891000103;IVOLANDIA                                    ;GO;5211602
9431;01223916000173;JARAGUA                                      ;GO;5211800
9435;01767342000102;JAUPACI                                      ;GO;5212006
9439;02922128000138;JUSSARA                                      ;GO;5212204
1076;04215178000100;LAGOA SANTA                                  ;GO;5212253
9445;01169416000109;LUZIANIA                                     ;GO;5212501
9449;01740463000152;MAMBAI                                       ;GO;5212709
9453;01174580000104;MARZAGAO                                     ;GO;5212907
9931;25053430000100;MIMOSO DE GOIAS                              ;GO;5213053
9459;02316537000190;MINEIROS                                     ;GO;5213103
9467;01126341000170;MONTE ALEGRE DE GOIAS                        ;GO;5213509
0079;25005166000121;MONTIVIDIU DO NORTE                          ;GO;5213772
9473;01789551000149;MORRINHOS                                    ;GO;5213806
9477;01135227000107;MOZARLANDIA                                  ;GO;5214002
9651;00163055000112;MUNDO NOVO                                   ;GO;5214051
9485;01373620000139;NAZARIO                                      ;GO;5214408
9489;02215895000107;NIQUELANDIA                                  ;GO;5214606
9493;01303619000138;NOVA AURORA                                  ;GO;5214804
9655;00098095000128;NOVA GLORIA                                  ;GO;5214861
9497;01123678000124;NOVA VENEZA                                  ;GO;5215009
9735;25041005000193;NOVO PLANALTO                                ;GO;5215256
9503;02385839000110;ORIZONA                                      ;GO;5215306
9507;01131010000129;OUVIDOR                                      ;GO;5215504
9517;00079830000156;PANAMA                                       ;GO;5216007
9523;02394765000189;PARAUNA                                      ;GO;5216403
9535;02647303000126;PILAR DE GOIAS                               ;GO;5216908
9541;01168145000169;PIRANHAS                                     ;GO;5217203
9545;01181585000156;PIRES DO RIO                                 ;GO;5217401
9549;01791276000106;PONTALINA                                    ;GO;5217708
1060;01617413000182;PORTEIRAO                                    ;GO;5218052
9557;02317378000149;PORTELANDIA                                  ;GO;5218102
0051;37388295000125;PROFESSOR JAMIL                              ;GO;5218391
9563;02056737000151;QUIRINOPOLIS                                 ;GO;5218508
9995;24852675000127;RIO QUENTE                                   ;GO;5218789
9573;02382836000123;RUBIATABA                                    ;GO;5218904
9577;02264166000140;SANTA BARBARA DE GOIAS                       ;GO;5219100
9585;01761113000172;SANTA ROSA DE GOIAS                          ;GO;5219506
0083;37275823000130;SANTO ANTONIO DA BARRA                       ;GO;5219712
9677;00097857000171;SANTO ANTONIO DO DESCOBERTO                  ;GO;5219753
9747;25105222000108;SAO JOAO DA PARAUNA                          ;GO;5220058
9599;02320406000187;SAO LUIS DE MONTES BELOS                     ;GO;5220108
1064;01616670000108;SAO PATRICIO                                 ;GO;5220280
9605;02056778000148;SAO SIMAO                                    ;GO;5220405
9609;01068030000100;SILVANIA                                     ;GO;5220603
9617;01068055000104;TAQUARAL DE GOIAS                            ;GO;5221007
9759;25105339000183;TERESINA DE GOIAS                            ;GO;5221080
9625;01217538000115;TRINDADE                                     ;GO;5221403
9765;25107657000183;TURVELANDIA                                  ;GO;5221551
9633;01219807000182;URUACU                                       ;GO;5221601
9637;01763622000134;URUTAI                                       ;GO;5221809
9641;01299692000183;VIANOPOLIS                                   ;GO;5222005
0067;37388378000114;VILA BOA                                     ;GO;5222203
1068;01612817000183;VILA PROPICIO                                ;GO;5222302
0703;06000244000150;ALCANTARA                                    ;MA;2100204
0707;06021323000148;ALTAMIRA DO MARANHAO                         ;MA;2100402
0106;01612326000132;ALTO ALEGRE DO MARANHAO                      ;MA;2100436
0110;01580959000106;AMAPA DO MARANHAO                            ;MA;2100550
0711;06157846000116;AMARANTE DO MARANHAO                         ;MA;2100600
0715;06116461000100;ANAPURUS                                     ;MA;2100808
0721;06008569000180;AXIXA                                        ;MA;2101103
0725;06151419000120;BACURI                                       ;MA;2101301
0118;01612534000131;BACURITUBA                                   ;MA;2101350
0729;06477822000144;BARAO DE GRAJAU                              ;MA;2101509
0122;01612347000158;BELA VISTA DO MARANHAO                       ;MA;2101772
0737;41611716000102;BEQUIMAO                                     ;MA;2101905
0130;01611400000104;BOM LUGAR                                    ;MA;2102077
0741;06117071000155;BURITI                                       ;MA;2102200
0138;01612624000122;CACHOEIRA GRANDE                             ;MA;2102374
0745;06054266000101;CAJAPIO                                      ;MA;2102408
0749;06059505000108;CANDIDO MENDES                               ;MA;2102606
0142;01613309000110;CAPINZAL DO NORTE                            ;MA;2102754
0753;12081691000184;CAROLINA                                     ;MA;2102804
0146;01612328000121;CENTRO DO GUILHERME                          ;MA;2103158
0761;06117709000158;CHAPADINHA                                   ;MA;2103208
0765;05281738000198;COELHO NETO                                  ;MA;2103406
0152;01612544000177;CONCEICAO DO LAGO-ACU                        ;MA;2103554
0773;06137293000130;DOM PEDRO                                    ;MA;2103802
0777;06376669000169;ESPERANTINOPOLIS                             ;MA;2104008
0156;01616041000170;FEIRA NOVA DO MARANHAO                       ;MA;2104073
0160;01616684000113;FORMOSA DA SERRA NEGRA                       ;MA;2104099
0781;06140404000167;FORTUNA                                      ;MA;2104206
0789;06101117000148;GOVERNADOR EUGENIO BARROS                    ;MA;2104602
0164;01578554000133;GOVERNADOR LUIZ ROCHA                        ;MA;2104628
0168;01612834000110;GOVERNADOR NUNES FREIRE                      ;MA;2104677
0795;05505334000130;GUIMARAES                                    ;MA;2104909
0178;01614441000146;JENIPAPO DOS VIEIRAS                         ;MA;2105476
0813;06021810000100;LAGO DA PEDRA                                ;MA;2105708
0817;06021174000117;LAGO VERDE                                   ;MA;2105906
0186;01612337000112;LAGOA GRANDE DO MARANHAO                     ;MA;2105963
0825;06988976000109;MAGALHAES DE ALMEIDA                         ;MA;2106300
0190;01612336000178;MARACACUME                                   ;MA;2106326
0194;01612327000187;MARANHAOZINHO                                ;MA;2106375
0829;06158729000177;MATINHA                                      ;MA;2106508
0198;01612319000130;MILAGRES DO MARANHAO                         ;MA;2106672
0833;06140818000196;MIRADOR                                      ;MA;2106706
1283;12553806000196;MIRANDA DO NORTE                             ;MA;2106755
0837;06190243000116;MONCAO                                       ;MA;2106904
0841;05489935000105;MORROS                                       ;MA;2107100
0202;01612625000177;NOVA OLINDA DO MARANHAO                      ;MA;2107357
0849;06003636000173;PACO DO LUMIAR                               ;MA;2107506
0853;05303144000130;PARAIBANO                                    ;MA;2107704
0857;10438570000111;PASSAGEM FRANCA                              ;MA;2107902
0206;01562914000109;PAULINO NEVES                                ;MA;2108058
0861;06184253000149;PEDREIRAS                                    ;MA;2108207
0865;41611856000180;PERI MIRIM                                   ;MA;2108405
0869;06200745000180;PINHEIRO                                     ;MA;2108603
0873;07623366000166;PIRAPEMAS                                    ;MA;2108801
0877;06208946000124;PORTO FRANCO                                 ;MA;2109007
0214;01612320000165;PRESIDENTE MEDICI                            ;MA;2109239
0218;01612325000198;RAPOSA                                       ;MA;2109452
0893;06229397000174;SAMBAIBA                                     ;MA;2109700
0222;01612632000179;SANTA FILOMENA DO MARANHAO                   ;MA;2109759
0957;06198949000124;SANTA INES                                   ;MA;2109908
0899;06232615000120;SANTA QUITERIA DO MARANHAO                   ;MA;2110104
0903;06172720000110;SANTO ANTONIO DOS LOPES                      ;MA;2110302
0907;06214258000177;SAO BENTO                                    ;MA;2110500
0228;01612333000134;SAO DOMINGOS DO AZEITAO                      ;MA;2110658
0911;06113690000171;SAO DOMINGOS DO MARANHAO                     ;MA;2110708
0915;06089163000179;SAO FRANCISCO DO MARANHAO                    ;MA;2110906
0232;01612344000114;SAO JOAO DO CARU                             ;MA;2111029
0236;01612628000100;SAO JOAO DO SOTER                            ;MA;2111078
0919;06089668000133;SAO JOAO DOS PATOS                           ;MA;2111102
0242;01577844000162;SAO PEDRO DOS CRENTES                        ;MA;2111573
0246;01612348000100;SAO ROBERTO                                  ;MA;2111672
0250;01566688000134;SENADOR ALEXANDRE COSTA                      ;MA;2111748
0931;06896534000124;SUCUPIRA DO NORTE                            ;MA;2111904
0935;06424618000165;TIMBIRAS                                     ;MA;2112100
0258;01558070000122;TRIZIDELA DO VALE                            ;MA;2112233
0939;06138911000166;TUNTUM                                       ;MA;2112308
0262;01612533000197;TURILANDIA                                   ;MA;2112456
0943;06218572000128;TUTOIA                                       ;MA;2112506
0947;05648738000183;VARGEM GRANDE                                ;MA;2112704
0951;05646807000110;VITORIA DO MEARIM                            ;MA;2112902
1287;12122065000199;ZE DOCA                                      ;MA;2114007
4001;18593111000114;ABADIA DOS DOURADOS                          ;MG;3100104
4005;18837278000183;ABRE CAMPO                                   ;MG;3100302
4009;17005216000142;ACUCENA                                      ;MG;3100500
4013;18428953000110;AGUA COMPRIDA                                ;MG;3100708
4017;18404749000160;AGUAS FORMOSAS                               ;MG;3100906
4023;18008896000110;AIURUOCA                                     ;MG;3101201
4027;17912015000129;ALBERTINA                                    ;MG;3101409
4031;18243220000101;ALFENAS                                      ;MG;3101607
4035;18332627000105;ALPERCATA                                    ;MG;3101805
4039;18243238000103;ALTEROSA                                     ;MG;3102001
4043;19770288000101;ALVARENGA                                    ;MG;3102209
4047;18303164000153;ALVORADA DE MINAS                            ;MG;3102407
4057;18094763000104;ANTONIO CARLOS                               ;MG;3102902
4061;17947631000115;ANTONIO PRADO DE MINAS                       ;MG;3103108
4065;17747940000141;ARACITABA                                    ;MG;3103306
4069;16829640000149;ARAGUARI                                     ;MG;3103504
4073;18132167000171;ARAPONGA                                     ;MG;3103702
2903;23098510000149;ARAPORA                                      ;MG;3103751
4077;18300996000116;ARAUJOS                                      ;MG;3103900
4081;17899717000110;ARCEBURGO                                    ;MG;3104106
4085;18243246000150;AREADO                                       ;MG;3104304
0568;01608511000153;ARICANDUVA                                   ;MG;3104452
4089;18125120000180;ARINOS                                       ;MG;3104502
4093;16971376000183;ATALEIA                                      ;MG;3104700
